38 0 31033 13 13 0 3 2 0 1 7298 0 40 0 1
37 0 272950 8 9 0 4 2 0 1 0 0 40 0 0
29 0 183523 5 6 2 2 1 0 1 0 0 40 0 0
39 0 238415 13 13 0 4 2 0 1 0 0 50 0 1
31 0 19302 9 12 2 8 3 0 1 2202 0 38 0 0
42 4 339671 13 13 5 5 3 0 0 8614 0 45 0 1
35 4 103260 14 14 0 5 0 0 0 0 0 35 0 1
39 0 79331 14 14 0 4 2 1 1 15024 0 40 0 1
40 0 135056 9 12 1 8 5 0 0 0 0 40 0 0
66 0 142723 2 3 5 6 5 0 0 0 0 40 3 0
30 3 188569 4 5 0 0 2 0 1 0 0 40 0 0
43 0 57322 9 12 1 1 3 0 1 0 0 40 0 0
47 0 178309 4 5 2 2 5 0 0 0 0 50 0 0
45 0 166107 14 14 2 8 3 1 0 0 0 40 15 0
31 0 53042 11 10 0 7 2 4 1 0 0 40 37 0
33 0 155343 8 9 0 3 2 0 1 3103 0 40 0 1
32 0 35595 13 13 2 8 3 0 1 0 0 40 0 0
28 0 429507 9 12 0 6 2 4 1 0 0 40 0 0
50 3 159670 8 9 0 8 2 0 1 0 0 40 0 1
63 0 151210 3 4 1 3 3 0 0 0 0 40 0 0
28 0 186792 13 13 0 8 2 0 1 0 0 40 0 0
38 0 204640 11 10 4 8 5 4 0 0 0 40 0 0
52 0 87205 8 9 1 2 3 0 0 0 0 38 0 0
38 2 112847 12 15 0 5 2 1 1 0 0 40 0 1
41 0 107306 8 9 2 4 3 0 1 2174 0 40 0 0
50 5 211319 14 14 2 5 3 0 1 0 0 38 0 0
59 0 183606 6 7 0 7 2 0 1 0 0 40 0 0
32 0 205390 8 9 0 3 2 0 1 0 0 49 0 0
73 4 232871 3 4 0 12 2 0 1 2228 0 10 0 0
52 2 101017 8 9 1 4 5 0 1 0 0 38 0 0
57 0 114495 8 9 0 4 2 0 1 0 0 60 0 0
35 0 183898 10 11 0 4 2 0 1 7298 0 50 0 1
51 0 163921 13 13 0 10 2 0 1 0 0 56 0 1
22 0 311764 6 7 4 3 1 4 0 0 0 35 0 0
49 0 188330 8 9 0 3 2 0 1 0 0 40 0 1
22 0 267174 8 9 2 6 1 4 1 0 0 40 0 0
46 4 36228 8 9 0 1 2 0 1 0 1902 40 0 0
48 0 199739 8 9 1 1 5 0 0 0 0 40 0 0
52 0 185407 8 9 0 1 2 0 1 0 0 40 ? 0
43 5 206139 13 13 0 8 2 0 1 0 0 50 0 1
25 0 282063 3 4 0 6 2 0 1 0 0 40 20 0
31 0 332379 3 4 2 1 3 0 1 0 0 40 0 0
19 0 418324 11 10 2 3 1 0 1 0 0 36 0 0
19 ? 263338 11 10 2 ? 1 0 1 0 0 45 0 0
51 0 158948 8 9 0 10 2 0 1 0 0 84 0 1
51 0 221532 13 13 1 4 5 0 1 0 0 40 0 1
22 1 202920 8 9 2 5 5 0 0 99999 0 40 24 1
37 4 118909 8 9 1 8 5 4 0 0 0 35 0 0
19 0 286469 11 10 2 3 1 0 0 0 0 30 0 0
45 0 191914 8 9 1 10 5 0 0 0 0 55 0 0
21 5 142766 11 10 2 2 1 0 1 0 0 10 0 0
52 0 198744 8 9 4 3 3 0 0 0 0 40 0 0
46 4 272780 11 10 0 5 2 0 1 0 0 24 0 0
42 5 219553 14 14 1 5 3 0 0 0 0 38 0 0
56 0 261232 8 9 2 1 3 0 1 0 0 40 0 0
23 0 64292 8 9 2 8 3 0 0 0 0 40 0 0
58 0 312131 14 14 0 3 2 0 1 0 0 40 0 0
70 0 30713 8 9 0 9 2 0 1 0 0 30 0 0
30 0 246439 11 10 1 8 5 0 1 0 0 40 0 0
45 0 338105 13 13 0 8 2 1 1 0 0 40 15 0
23 0 228243 11 10 2 1 3 0 1 0 0 44 0 0
34 4 62463 11 10 0 10 2 0 1 0 1579 40 0 0
38 0 31603 13 13 0 1 0 0 0 0 0 40 0 0
24 0 165054 10 11 0 1 2 0 1 0 0 40 0 0
53 0 121618 3 4 2 10 3 2 1 0 0 40 0 0
45 3 273194 8 9 2 10 3 4 1 3325 0 40 0 0
21 ? 163665 11 10 2 ? 1 0 0 0 0 40 0 0
21 0 538319 11 10 2 2 1 0 0 0 0 40 3 0
34 0 238246 13 13 2 5 3 0 0 0 0 40 0 0
32 2 244665 8 9 0 1 2 0 1 5178 0 45 0 1
21 0 131811 8 9 0 6 2 0 1 0 0 40 0 0
63 ? 231777 14 14 0 ? 2 0 1 0 0 30 0 0
23 0 156807 4 5 2 6 1 4 1 0 0 36 0 0
28 0 236861 13 13 1 1 5 0 1 0 0 50 0 0
29 1 229842 8 9 2 10 5 4 1 0 0 45 0 0
25 4 190057 13 13 2 5 1 0 0 0 0 40 0 0
44 5 55076 14 14 2 5 3 0 0 0 0 60 0 0
18 0 152545 8 9 2 2 1 0 0 0 0 8 0 0
26 0 153434 8 9 2 2 1 0 1 0 0 24 0 0
47 4 171095 9 12 0 8 0 0 0 0 0 35 0 1
23 0 239322 8 9 1 3 3 0 1 0 0 40 0 0
46 0 138999 11 10 0 7 2 0 1 0 0 40 0 0
61 4 95450 13 13 0 4 2 0 1 5178 0 50 0 1
25 0 176520 8 9 2 1 4 0 1 0 0 40 0 0
38 4 72338 8 9 0 12 2 1 1 0 0 54 0 1
60 ? 386261 13 13 5 ? 5 4 0 0 0 15 0 0
23 0 235722 11 10 2 2 3 0 1 0 0 20 0 0
36 3 128884 8 9 1 8 3 0 0 0 0 48 0 0
46 0 187226 4 5 1 2 3 0 1 0 0 25 0 0
32 1 298332 13 13 0 5 2 0 1 0 0 45 0 1
40 0 173607 5 6 0 10 2 0 1 0 0 40 0 0
31 0 226756 8 9 2 8 1 4 1 0 0 40 0 0
31 0 157887 11 10 0 4 2 0 1 0 0 65 0 1
32 5 171111 13 13 2 8 3 0 1 0 0 37 0 0
21 0 126314 11 10 2 2 1 0 1 0 0 10 0 0
63 0 174018 11 10 0 3 2 4 1 0 0 40 0 1
44 0 144778 11 10 3 4 3 0 1 0 0 45 0 1
42 1 201522 13 13 0 3 2 0 1 0 0 60 0 0
23 ? 22966 13 13 2 ? 1 0 1 0 0 35 0 0
30 0 399088 11 10 1 8 3 0 0 0 0 45 0 0
24 0 282202 8 9 2 2 5 0 1 0 0 40 36 0
42 0 102606 13 13 0 0 2 0 1 0 0 40 0 1
44 1 246862 8 9 0 5 0 0 0 0 0 40 16 1
27 3 508336 13 13 2 4 3 4 1 0 0 48 0 0
27 4 263431 11 10 2 4 5 0 1 0 0 40 0 0
22 0 235733 8 9 2 2 3 0 0 0 0 45 0 0
68 0 107910 8 9 2 3 3 0 0 0 0 40 0 0
55 1 184425 11 10 0 9 2 0 1 0 0 99 0 1
22 1 143062 8 9 2 2 1 0 1 0 0 40 9 0
25 0 199545 11 10 0 4 0 0 0 0 0 15 0 0
68 1 197015 8 9 0 9 2 0 1 0 0 45 0 0
62 0 149617 11 10 4 4 3 0 0 0 0 16 0 0
26 0 33610 8 9 1 2 4 0 1 0 0 40 0 0
34 0 192002 14 14 0 5 2 0 1 0 0 55 0 1
68 0 67791 11 10 4 3 3 0 1 0 0 40 0 0
42 4 445382 13 13 3 4 3 0 1 0 0 45 0 1
45 0 112283 13 13 0 3 2 0 1 0 0 55 0 0
26 0 157249 6 7 2 10 3 0 1 0 0 40 0 0
25 0 109872 8 9 0 7 2 0 1 0 0 45 0 0
23 0 119838 13 13 2 5 1 0 1 0 0 50 0 0
29 0 149943 11 10 2 2 3 3 1 0 1590 40 ? 0
65 6 27012 3 4 4 9 5 0 0 0 0 50 0 0
31 0 91666 8 9 2 10 3 0 1 0 0 50 0 0
26 0 270276 8 9 2 8 3 0 0 0 0 40 0 0
39 0 179271 11 10 0 1 2 0 1 0 0 50 0 1
44 0 161819 8 9 0 7 2 0 1 0 0 40 0 1
45 4 339681 14 14 1 5 5 0 0 1506 0 45 0 0
26 1 219897 14 14 2 5 3 0 0 0 0 50 0 0
26 0 91683 5 6 0 10 2 0 1 0 0 35 0 0
36 0 188834 4 5 0 10 2 0 1 0 0 50 0 0
38 0 187046 6 7 0 1 2 0 1 0 0 45 0 0
39 0 191807 8 9 2 7 5 0 1 0 0 48 0 0
52 2 179951 12 15 0 4 2 0 1 0 0 40 0 0
39 0 324420 1 2 0 1 2 0 1 0 0 45 20 0
41 1 66632 11 10 1 1 3 0 1 0 0 40 0 0
42 4 121718 14 14 0 4 2 0 1 0 1902 60 0 1
47 0 162034 13 13 0 3 2 0 1 0 0 70 0 0
28 4 218990 10 11 0 12 2 4 1 0 0 46 0 0
25 4 125863 13 13 2 5 1 0 1 0 0 35 0 0
35 0 225330 13 13 2 8 3 0 0 0 0 40 0 0
32 0 120426 8 9 3 8 5 0 0 0 0 40 0 0
38 0 119741 14 14 0 1 2 4 1 0 0 40 0 1
44 0 32000 11 10 0 0 2 0 1 0 0 18 0 1
21 ? 124242 11 10 2 ? 1 0 0 0 0 40 0 0
27 0 278581 13 13 2 3 1 0 0 0 0 40 0 0
30 0 230224 13 13 2 4 3 0 1 0 0 55 0 1
30 0 204374 13 13 2 3 3 0 1 0 1741 48 0 0
45 0 188386 8 9 0 6 2 0 1 0 1628 45 0 0
20 0 164922 8 9 2 1 1 0 1 0 0 40 0 0
57 0 195176 14 14 2 5 3 0 1 0 0 80 0 0
43 0 166740 11 10 1 8 3 0 1 0 0 48 0 0
50 ? 156008 6 7 0 ? 1 4 0 0 0 40 0 0
28 0 162551 3 4 0 7 4 1 0 0 0 48 11 0
25 0 211231 8 9 0 0 4 0 0 0 0 48 0 1
25 0 169990 8 9 0 3 2 0 1 0 0 40 0 0
90 0 221832 13 13 0 4 2 0 1 0 0 45 0 0
38 4 255454 13 13 3 5 5 4 1 0 0 40 0 0
35 0 28160 13 13 5 4 5 0 0 0 0 40 0 0
50 5 159219 13 13 0 4 2 0 1 0 0 40 4 1
26 4 103148 8 9 2 8 3 0 0 0 0 40 0 0
39 0 165186 11 10 0 9 2 0 1 0 0 45 0 0
56 0 31782 5 6 0 3 2 0 1 0 0 40 0 0
24 4 249101 8 9 1 12 5 4 0 0 0 40 0 0
46 0 243190 8 9 0 8 0 0 0 7688 0 40 0 1
18 4 153405 6 7 2 8 4 0 0 0 0 25 0 0
37 0 329980 14 14 0 4 2 0 1 0 2415 60 0 1
57 0 176079 14 14 1 5 3 0 0 0 0 40 0 0
43 5 218542 8 9 2 8 5 4 0 0 0 40 0 0
29 5 303446 13 13 0 5 2 0 1 0 0 25 32 0
40 0 102606 14 14 0 4 2 0 1 0 0 40 0 1
44 1 483201 13 13 0 4 2 0 1 0 0 40 0 0
77 4 144608 8 9 0 4 2 0 1 0 0 6 0 0
30 0 226013 13 13 2 5 3 4 1 0 0 40 0 0
21 0 165475 8 9 0 7 2 0 1 0 0 40 0 0
66 0 263637 5 6 0 12 2 0 1 0 0 40 0 0
40 0 201495 6 7 2 10 1 0 1 0 0 35 0 0
68 0 213720 8 9 0 3 2 0 1 0 0 40 0 0
64 0 170483 8 9 4 2 3 0 0 0 0 38 0 0
26 0 214303 13 13 2 5 3 0 0 0 0 50 0 0
32 0 190511 11 10 0 4 2 0 1 0 0 40 0 1
32 0 242150 8 9 2 8 1 0 1 0 0 38 0 0
51 4 159755 14 14 0 5 2 0 1 0 0 40 0 1
50 0 147629 14 14 0 5 2 0 1 15024 0 45 0 1
49 0 268022 13 13 0 3 2 0 1 0 0 50 0 1
28 0 188711 13 13 2 10 5 0 1 0 0 20 0 0
29 0 452205 8 9 1 2 5 0 0 0 0 36 0 0
21 0 260847 11 10 2 3 1 0 1 0 0 30 0 0
28 0 291374 8 9 2 8 5 4 0 0 0 40 0 0
55 0 189933 5 6 0 1 2 0 1 0 0 40 0 0
45 1 133969 8 9 0 3 2 1 1 0 0 50 10 1
35 0 330664 11 10 2 3 3 0 1 0 0 40 0 0
31 ? 672412 6 7 3 ? 3 4 1 0 0 40 0 0
26 0 122999 14 14 2 5 3 0 1 8614 0 40 0 1
30 0 111415 8 9 0 2 2 0 1 0 0 55 5 0
33 0 217235 8 9 0 3 2 0 1 0 0 20 0 0
40 0 121956 13 13 5 5 3 1 1 13550 0 40 1 1
23 0 120172 13 13 2 4 3 0 1 0 0 40 0 0
35 0 343403 11 10 2 3 3 0 0 0 0 40 0 0
48 1 104790 6 7 0 9 2 0 1 0 0 50 0 1
39 4 473547 5 6 1 6 1 4 1 0 0 40 0 0
53 4 260106 12 15 1 5 3 0 0 0 0 50 0 0
49 3 168232 8 9 0 8 2 0 1 0 0 40 0 1
31 0 348491 13 13 2 4 3 4 0 0 0 40 0 0
36 0 24106 8 9 0 1 2 0 1 3103 0 40 0 1
60 2 197553 11 10 0 4 2 0 1 7688 0 50 0 1
29 0 421065 8 9 2 7 3 0 1 0 0 48 0 0
54 2 138852 11 10 0 3 2 0 1 0 0 45 0 1
28 ? 169631 9 12 6 ? 0 0 0 0 0 3 0 0
34 0 379412 8 9 0 1 2 0 1 0 0 50 0 0
30 0 181992 11 10 2 3 3 4 0 0 0 35 0 0
19 0 365640 8 9 2 11 3 0 0 0 0 45 ? 0
26 0 236564 8 9 2 6 3 0 1 0 0 40 0 0
47 0 363418 11 10 2 3 3 0 1 0 0 70 0 1
50 0 112351 8 9 1 4 5 0 1 0 0 38 0 0
30 0 204704 13 13 2 4 5 0 0 0 0 45 0 1
44 0 54611 11 10 1 7 3 0 1 0 0 50 0 0
49 0 128132 8 9 0 3 2 0 1 0 0 60 0 1
75 1 30599 14 14 5 5 3 0 0 0 0 50 0 0
37 0 379522 13 13 0 3 2 0 1 0 0 55 0 1
51 5 196504 8 9 1 1 5 0 1 0 0 38 0 0
35 0 82552 8 9 2 1 5 0 1 0 0 35 0 0
28 0 104024 11 10 2 3 4 0 0 0 0 40 0 0
66 1 293114 8 9 0 9 2 0 1 1409 0 40 0 0
72 0 74141 4 5 0 4 0 1 0 0 0 48 0 1
39 0 192337 13 13 3 3 3 0 1 0 0 50 0 0
27 0 262478 8 9 2 9 1 4 1 0 0 30 0 0
57 0 185072 11 10 2 8 4 4 0 0 0 40 18 0
24 0 296045 3 4 0 1 2 0 1 2635 0 38 0 0
28 0 246595 8 9 2 1 1 0 1 0 0 70 0 0
23 0 54472 11 10 5 2 3 0 0 0 0 50 0 0
31 0 331065 13 13 2 4 3 0 0 0 1408 40 0 0
23 0 161708 11 10 2 2 1 0 0 0 0 20 0 0
31 0 264936 11 10 2 2 3 0 0 0 0 40 0 0
27 4 113545 13 13 2 5 3 0 0 0 0 40 0 0
30 0 212237 13 13 0 5 2 0 1 0 1740 45 0 0
31 0 170430 12 15 2 5 3 0 0 0 0 80 ? 0
34 0 173806 14 14 2 5 3 0 1 4865 0 60 0 0
57 3 370890 8 9 2 8 3 0 1 0 2258 40 0 0
39 0 505119 14 14 0 4 2 0 1 0 0 40 12 1
23 0 193089 6 7 2 1 1 0 1 0 0 40 0 0
24 4 33432 9 12 0 2 0 0 0 0 0 40 0 0
36 0 103110 15 16 2 5 3 0 1 0 0 40 2 0
32 0 160362 11 10 1 2 4 0 1 0 0 40 32 0
35 0 204621 9 12 1 2 1 0 0 0 0 40 0 0
36 0 35309 13 13 0 4 2 0 1 0 0 40 0 0
23 ? 154373 13 13 2 ? 3 0 0 0 0 50 0 0
47 0 194772 10 11 0 7 2 0 1 0 0 40 0 1
35 0 154410 8 9 2 6 3 0 1 0 0 40 0 0
44 3 220563 11 10 0 0 2 0 1 0 0 40 0 0
32 5 253354 14 14 0 5 2 0 1 0 0 50 0 0
32 0 211699 9 12 0 4 0 0 0 0 1485 40 0 1
63 1 167501 11 10 0 5 0 0 0 20051 0 10 0 1
34 0 229732 10 11 0 1 2 0 1 0 0 40 0 0
47 0 185465 8 9 0 1 2 4 1 0 0 40 0 0
27 0 335764 6 7 0 3 1 4 1 0 0 35 0 0
23 0 460046 8 9 3 4 5 0 0 0 0 42 0 0
19 ? 33487 11 10 2 ? 4 2 0 0 0 40 0 0
50 0 176924 5 6 0 1 2 0 1 0 0 38 0 0
49 5 213307 11 10 0 5 2 0 1 0 0 40 0 0
36 0 83893 11 10 0 4 2 0 1 0 0 40 0 1
23 0 194102 13 13 2 4 5 0 1 0 0 40 0 0
61 0 238611 3 4 4 2 5 4 0 0 0 38 0 0
41 0 113597 11 10 0 9 2 0 1 0 0 16 0 0
27 1 208406 13 13 0 4 2 0 1 0 0 60 0 1
53 0 274528 13 13 1 4 3 0 1 0 0 70 0 0
17 1 60116 5 6 2 8 1 0 1 0 0 10 0 0
23 ? 196816 8 9 2 ? 3 0 1 0 0 30 0 0
53 0 166368 11 10 2 1 3 0 1 0 0 40 0 0
28 0 303954 8 9 0 1 2 0 1 0 1848 42 0 1
24 0 99386 13 13 5 5 1 0 0 0 0 40 0 0
22 0 188569 11 10 2 8 3 0 0 0 0 20 0 0
53 0 302868 13 13 0 3 2 0 1 0 0 50 0 1
18 0 283342 6 7 2 2 4 4 1 0 0 20 0 0
24 0 233777 11 10 2 3 5 0 1 0 0 50 20 0
20 0 170038 8 9 2 3 3 0 0 0 0 40 0 0
30 4 261319 3 4 0 10 2 0 1 0 0 40 0 0
37 5 367237 10 11 2 5 3 0 1 8614 0 40 0 1
34 0 126838 8 9 0 10 2 0 1 0 0 40 0 0
19 0 354104 8 9 2 6 1 0 1 0 0 30 0 0
20 0 176321 7 8 2 8 1 0 0 0 0 40 20 0
47 0 85129 8 9 1 2 3 1 0 0 0 40 0 0
20 ? 376474 11 10 2 ? 1 0 1 0 0 32 0 0
22 0 62507 13 13 2 5 1 0 0 0 0 40 0 0
42 4 111252 14 14 0 4 2 0 1 0 1977 40 0 1
60 0 156889 11 10 1 8 3 0 0 0 0 40 0 0
32 0 549430 8 9 2 11 5 0 0 0 0 40 20 0
46 0 29696 8 9 0 4 2 0 1 0 0 40 0 1
66 0 98837 8 9 4 8 3 0 0 0 0 40 0 0
37 0 86150 13 13 0 2 0 1 0 0 0 30 0 1
34 0 204991 11 10 1 4 1 0 1 0 0 44 0 0
45 0 371886 13 13 2 5 3 0 1 0 0 46 0 0
35 0 103605 6 7 0 9 2 0 1 0 0 40 0 0
63 ? 54851 8 9 0 ? 2 0 1 0 0 40 0 0
51 4 133050 11 10 0 4 2 4 1 0 0 40 0 1
36 4 126569 11 10 0 12 2 0 1 0 0 40 0 1
25 3 144259 8 9 2 8 1 4 1 0 0 40 0 0
51 0 161482 8 9 1 2 5 0 0 0 0 38 0 0
25 1 305449 11 10 2 7 1 0 1 0 0 40 0 0
19 0 125010 8 9 2 9 1 0 1 0 0 45 0 0
47 0 304133 11 10 0 4 2 0 1 0 0 45 0 0
59 4 120617 8 9 3 12 5 4 0 0 0 40 0 0
34 0 157747 13 13 0 4 2 0 1 0 0 40 0 1
40 0 297396 11 10 3 4 5 0 0 0 0 60 0 0
42 0 121287 8 9 1 7 3 0 1 0 0 45 0 0
28 ? 308493 8 9 0 ? 0 0 0 0 0 17 14 0
37 0 49115 14 14 0 4 2 0 1 0 0 60 0 1
51 2 208302 9 12 0 3 2 0 1 0 0 38 0 1
25 0 304032 8 9 2 8 1 0 1 0 0 36 0 0
31 3 207301 8 9 0 8 0 0 0 0 0 40 0 1
37 0 123211 8 9 0 2 2 0 1 0 0 44 0 1
42 0 33521 9 12 0 3 2 0 1 0 0 45 0 1
29 ? 410351 13 13 2 ? 3 0 1 0 0 40 0 0
35 0 410034 11 10 1 3 3 0 1 0 0 50 0 0
51 0 175339 13 13 0 3 2 0 1 0 0 47 0 1
22 ? 27937 11 10 2 ? 1 0 1 0 0 36 0 0
49 0 168211 11 10 0 1 2 0 1 0 1485 40 0 1
26 0 125680 13 13 2 5 3 1 1 0 0 16 8 0
56 4 160829 8 9 1 8 3 0 0 0 0 46 0 0
52 0 266529 11 10 0 5 2 0 1 0 0 45 0 1
61 1 115023 14 14 0 1 2 0 1 0 0 4 ? 0
47 5 224149 13 13 1 4 3 0 0 0 0 40 0 1
52 0 150930 10 11 0 1 2 0 1 0 0 40 0 0
30 0 343699 8 9 1 1 5 0 0 0 0 40 0 0
43 2 172826 11 10 0 3 2 0 1 99999 0 55 0 1
35 0 163392 11 10 0 10 2 1 1 0 0 40 ? 0
17 ? 103810 7 8 2 ? 1 0 1 0 0 40 0 0
42 0 213821 8 9 0 1 2 0 1 0 1887 40 0 1
26 0 211265 11 10 5 1 4 4 0 0 0 35 24 0
58 4 160586 8 9 0 9 2 0 1 0 0 40 0 0
66 0 146454 11 10 0 3 2 0 1 5556 0 40 0 1
30 0 203277 8 9 0 12 2 0 1 0 0 60 0 1
46 0 309895 11 10 3 8 5 0 0 0 0 40 0 0
45 0 26522 11 10 0 8 0 0 0 0 1902 35 0 1
57 0 103809 8 9 2 3 5 0 0 0 0 40 0 0
25 0 90291 13 13 2 4 1 0 1 0 0 40 0 0
21 5 181761 11 10 2 0 1 0 0 0 0 10 0 0
37 0 35330 8 9 1 1 3 0 1 0 1669 55 0 0
45 4 135776 14 14 1 5 3 0 0 0 0 30 0 0
61 ? 188172 15 16 4 ? 3 0 0 0 0 5 0 0
39 0 179579 8 9 2 1 1 0 1 0 0 40 0 0
42 0 193626 8 9 0 8 0 0 0 0 0 53 0 0
20 0 108887 8 9 2 7 1 0 0 0 0 40 0 0
23 0 199070 8 9 2 12 1 4 1 0 0 16 0 0
25 0 441591 13 13 2 0 1 0 1 0 0 40 0 0
47 0 185254 2 3 2 11 1 0 0 0 0 40 36 0
24 0 109307 8 9 2 3 1 0 1 0 0 45 0 0
20 ? 81853 11 10 2 ? 1 1 0 0 0 15 0 0
35 0 23621 8 9 2 1 3 0 1 0 0 70 0 0
44 4 145178 8 9 0 2 0 4 0 0 0 38 18 1
47 5 30575 11 10 0 5 2 0 1 0 0 50 0 0
28 5 130620 6 7 3 8 5 1 0 0 0 40 7 0
41 4 22155 14 14 1 5 5 0 0 0 0 60 0 0
31 0 106437 8 9 2 8 3 0 0 0 0 40 0 0
27 0 79787 14 14 2 4 3 0 0 0 0 25 0 0
47 0 326857 10 11 0 1 2 0 1 5013 0 40 0 0
44 0 81853 8 9 2 3 3 1 0 0 0 40 0 0
61 0 120933 11 10 2 11 3 0 0 0 0 40 0 0
42 3 153143 11 10 1 8 4 0 0 0 0 40 3 0
46 0 27669 8 9 2 2 3 0 0 0 0 28 0 0
46 0 105444 13 13 0 4 2 0 1 0 0 50 0 1
54 4 169785 14 14 4 5 5 0 0 0 0 38 0 0
49 0 122493 8 9 4 0 5 0 1 0 0 40 0 0
56 4 242670 11 10 4 8 5 0 0 0 0 40 0 0
52 0 54933 14 14 1 5 1 0 0 0 0 40 0 0
34 0 209317 8 9 0 10 2 0 1 0 0 40 3 0
25 1 282631 8 9 0 1 2 0 1 0 0 40 0 0
18 0 98044 6 7 2 5 1 0 0 0 0 40 0 0
58 0 187487 8 9 0 7 2 0 1 0 0 40 0 0
31 5 60186 13 13 1 5 3 0 1 0 0 40 0 0
29 0 75648 11 10 0 1 2 0 1 0 0 55 0 0
28 0 201175 6 7 2 7 3 4 1 0 0 40 0 0
30 0 19302 11 10 2 8 3 0 1 0 0 48 0 0
21 ? 300812 11 10 2 ? 1 0 1 0 0 30 0 0
44 0 146659 14 14 0 5 2 0 1 0 1887 35 0 1
75 0 101887 5 6 4 11 3 0 0 0 0 70 0 0
66 ? 117778 6 7 0 ? 2 0 1 0 0 40 0 0
26 0 60726 11 10 0 1 2 4 1 0 0 40 0 0
33 2 201763 13 13 0 3 2 0 1 0 0 50 0 1
57 2 119253 14 14 0 3 2 0 1 15024 0 65 0 1
47 1 121124 2 3 0 3 2 0 1 0 0 55 16 1
41 0 220132 8 9 0 4 2 0 1 7298 0 40 0 1
21 0 60639 11 10 2 2 3 0 0 0 0 37 0 0
17 0 195262 6 7 2 1 1 0 1 0 0 17 0 0
61 ? 113544 13 13 0 ? 2 0 1 0 0 55 0 0
47 ? 331650 8 9 0 ? 0 0 0 0 0 8 0 1
22 0 100587 11 10 2 2 1 4 0 0 0 15 0 0
47 0 298130 8 9 0 3 2 0 1 0 0 40 0 0
45 0 242391 13 13 0 4 2 0 1 0 0 40 0 1
32 1 197867 10 11 1 3 5 0 1 0 0 50 0 0
59 0 151977 5 6 3 11 3 4 0 0 0 30 0 0
38 0 277347 8 9 0 1 2 0 1 0 0 50 0 0
33 0 125249 8 9 3 12 1 0 0 0 0 40 0 0
41 0 222142 8 9 0 7 2 0 1 0 0 40 0 0
51 0 270194 4 5 0 10 2 0 1 0 0 40 0 0
42 0 169995 8 9 0 3 2 0 1 0 0 48 0 0
27 0 359155 13 13 0 5 0 0 0 0 0 40 0 1
60 0 123992 11 10 0 1 2 0 1 0 0 45 0 0
64 4 266080 8 9 1 8 3 0 0 0 0 35 0 0
37 0 201531 9 12 0 7 2 0 1 0 0 40 0 1
54 1 179704 13 13 0 4 2 0 1 0 0 45 0 1
36 0 393673 9 12 0 4 0 0 0 0 0 50 0 1
34 0 244147 13 13 0 5 2 0 1 0 0 40 ? 1
41 1 438696 14 14 1 3 5 0 1 0 0 5 0 1
35 1 207568 3 4 0 9 2 0 1 0 0 75 0 0
63 2 54052 14 14 0 3 2 0 1 0 0 68 0 1
46 0 187581 8 9 1 1 4 0 1 0 0 40 0 0
47 1 77102 14 14 1 5 3 0 1 0 0 40 0 0
24 0 353010 13 13 2 7 3 0 1 0 0 65 0 0
29 0 54131 11 10 2 3 3 0 1 0 0 30 0 0
74 3 39890 11 10 4 10 3 0 0 0 0 18 0 0
50 0 156877 6 7 0 10 2 0 1 0 0 70 0 1
22 0 355686 11 10 2 8 3 0 0 0 0 40 0 0
48 0 300168 7 8 3 8 1 4 0 0 0 40 0 0
30 0 488720 4 5 0 6 4 0 1 0 0 40 20 0
32 0 157287 13 13 0 3 2 0 1 0 0 40 0 0
39 0 184659 8 9 0 7 2 0 1 0 0 40 0 0
49 0 214169 11 10 0 1 2 0 1 0 0 40 0 1
25 0 192149 13 13 2 8 1 0 0 0 0 40 0 0
50 0 137253 13 13 0 8 0 0 0 0 0 40 0 1
44 0 373050 8 9 0 10 2 0 1 0 0 40 0 0
65 0 90377 10 11 0 9 2 0 1 6767 0 60 0 0
28 3 183151 9 12 0 8 2 0 1 0 0 60 0 0
55 0 227158 13 13 4 8 5 0 0 0 0 40 0 0
49 4 34021 13 13 2 5 1 0 0 0 0 50 0 0
31 0 165148 8 9 3 4 5 0 0 0 0 12 0 0
47 0 211668 8 9 0 7 0 4 0 0 0 40 0 1
45 0 358886 8 9 0 10 2 0 1 0 0 40 0 1
35 0 47707 8 9 2 2 3 4 0 0 0 40 0 0
34 1 306982 13 13 0 3 2 1 1 0 0 60 10 0
49 4 52590 8 9 4 12 3 4 1 0 0 40 0 0
39 ? 179352 11 10 1 ? 3 0 0 0 0 35 0 0
27 0 158156 8 9 2 2 3 0 0 0 0 42 0 0
42 0 70055 8 9 0 6 2 0 1 0 0 40 0 0
60 ? 131852 2 3 0 ? 2 0 1 0 0 30 0 1
64 1 177825 8 9 2 2 3 0 1 1055 0 40 0 0
33 0 127215 11 10 0 3 2 0 1 0 0 48 0 1
23 0 175183 11 10 2 8 3 0 0 0 0 40 0 0
45 0 142287 14 14 0 4 2 0 1 0 0 50 0 1
34 0 221324 8 9 2 7 5 4 0 0 0 40 0 0
53 0 227602 8 9 1 3 3 0 0 0 0 37 20 0
22 0 228452 5 6 2 1 3 0 1 0 0 30 0 0
57 5 39380 8 9 3 2 3 0 0 0 0 35 0 0
20 ? 96862 11 10 2 ? 1 0 0 0 0 8 0 0
23 0 336360 3 4 2 1 1 4 1 0 0 40 0 0
31 0 257644 6 7 2 10 5 0 1 0 0 40 0 0
23 5 235853 13 13 2 0 3 0 1 0 0 22 0 0
30 0 270577 8 9 3 8 5 0 0 0 0 40 0 0
32 4 222900 13 13 3 5 3 0 0 0 0 50 0 1
